,0,1,2,3
21388,0.018086163,440941000.0,416123900.0,220.39754
180,0.018085308,0.0,1440992000.0,209.1223
33363,0.018081507,1441650000.0,440239000.0,221.07463
25480,0.018076291,441584000.0,440770000.0,234.51866
12539,0.018076051,440584000.0,412329429.0,201.56044
33432,0.01807107,1441650000.0,441084000.0,220.20152
4372,0.01806969,412326873.0,441660000.0,215.272
7170,0.01806925,412679210.0,1440731000.0,220.98164
19903,0.018066611,440900000.0,412329793.0,215.16133
30818,0.01806489,994010684.0,440773000.0,213.64891
19904,0.018064281,440900000.0,412333793.0,215.16316
20981,0.018064221,440935000.0,7252.0,193.6242
12510,0.018063486,440574000.0,1576850000.0,214.08305
17965,0.018063271,440809000.0,440952000.0,224.95052
21733,0.018051678,440954000.0,352002409.0,217.3988
10634,0.018047065,440079000.0,529695000.0,204.05376
14898,0.018041506,440654000.0,1440731000.0,213.11356
8920,0.018040657,416791000.0,440770000.0,231.21947
23581,0.018035715,441084000.0,412329432.0,205.38261
33343,0.018034896,1441650000.0,412985000.0,223.49326
15475,0.018030789,440731000.0,224733000.0,214.44151
25898,0.018010342,441660000.0,441584000.0,195.46748
24997,0.01800655,441439000.0,577146000.0,214.38757
17494,0.01800263,440788000.0,14465.0,194.6913
10518,0.01800256,440079000.0,412329433.0,205.11925
18243,0.017999485,440821000.0,412329429.0,235.39055
15501,0.017998047,440731000.0,416176700.0,216.00105
15464,0.017991282,440731000.0,7535.0,219.0586
20580,0.017986264,440931000.0,577145000.0,212.42537
20441,0.017985545,440931000.0,110060309.0,212.42555
1011,0.017983355,7252.0,440780000.0,204.3618
15493,0.017980788,440731000.0,412549296.0,234.21338
22925,0.017978556,440992000.0,440919000.0,209.34946
18292,0.017968398,440821000.0,440645000.0,223.3931
12541,0.017967077,440584000.0,412329432.0,201.61897
19936,0.017965158,440900000.0,440517000.0,222.5528
447,0.017956967,1463.0,440648000.0,219.49817
28598,0.017955763,577021000.0,440647000.0,221.18805
13739,0.017954452,440628000.0,440989000.0,208.8493
2722,0.017946297,14465.0,529695000.0,201.63564
28240,0.017944703,576699000.0,440770000.0,231.12543
25143,0.017944442,441481000.0,440963000.0,208.72452
31910,0.01794119,1413387561.0,440647000.0,220.95988
10481,0.017928064,440055000.0,1440620000.0,235.20358
8174,0.017910322,416123900.0,440647000.0,216.90456
18245,0.01790213,440821000.0,412329432.0,235.46745
23634,0.017882884,441084000.0,440699000.0,220.8628
21387,0.017881569,440941000.0,416122800.0,212.31174
30721,0.017862955,994010681.0,1440620000.0,216.6324
4276,0.017860487,412326873.0,416123900.0,227.41652
18450,0.01785602,440846000.0,431044000.0,212.09856
33076,0.017849023,1440773000.0,441660000.0,200.2982
33026,0.017828763,1440773000.0,440773000.0,235.8763
2176,0.017826635,10466.0,553111850.0,203.41644
4392,0.017824631,412326873.0,577319000.0,226.45566
7299,0.017823253,412985000.0,440989000.0,209.07936
21519,0.017820615,440941000.0,1440604000.0,215.94943
33352,0.017818721,1441650000.0,416791000.0,228.8843
33053,0.017811172,1440773000.0,440952000.0,229.25978
18660,0.017807385,440847000.0,440645000.0,208.04597
32978,0.017807141,1440773000.0,416052600.0,224.39372
1452,0.017805139,7530.0,987767006.0,194.10365
8205,0.017801505,416123900.0,440919000.0,213.42462
28352,0.017789662,576872000.0,14737.0,205.22409
1451,0.017788911,7530.0,987767002.0,194.09703
160,0.017784862,0.0,577319000.0,215.3382
1314,0.01778448,7530.0,412328758.0,196.32837
2174,0.017783662,10466.0,553111643.0,212.13348
1324,0.017766513,7530.0,412549011.0,196.32622
4414,0.017766446,412326873.0,1576850000.0,226.45944
19671,0.017765008,440894000.0,994010684.0,224.49069
8653,0.017764684,416368000.0,7252.0,204.98735
16090,0.017762054,440765000.0,440699000.0,215.48502
31941,0.017758403,1413387561.0,440919000.0,215.9508
28629,0.017754808,577021000.0,440919000.0,216.56374
1313,0.017753694,7530.0,412328755.0,194.08476
7483,0.017743485,412993000.0,440989000.0,208.66106
20466,0.017736914,440931000.0,416052600.0,212.56807
16300,0.01773188,440770000.0,440900000.0,205.81575
182,0.017727196,0.0,1576850000.0,215.34973
16013,0.017724706,440765000.0,7252.0,197.51398
17964,0.01771951,440809000.0,440941000.0,222.7865
32544,0.017714199,1440612000.0,577319000.0,215.35982
2740,0.01771409,14465.0,987767006.0,187.43826
20488,0.017713368,440931000.0,440517000.0,222.59138
2358,0.01771289,10616.0,553111643.0,209.79518
10863,0.017711801,440239000.0,7530.0,198.01376
8374,0.017709503,416176700.0,440787000.0,186.31795
10772,0.017702619,440125000.0,440846000.0,217.01228
13610,0.017698672,440617000.0,1440731000.0,209.71135
2739,0.01769845,14465.0,987767002.0,187.42828
9204,0.01769056,431044000.0,7236.0,197.14859
25164,0.017689755,441481000.0,441660000.0,208.49844
25526,0.017680155,441584000.0,441431000.0,204.01321
1940,0.017677164,10051.0,440846000.0,208.31676
33092,0.017670311,1440773000.0,577145000.0,224.29567
32953,0.0176696,1440773000.0,110060309.0,224.29573
22103,0.017667117,440966000.0,412326873.0,208.62427
2601,0.017664973,14465.0,412328755.0,187.40897
19797,0.01766087,440895000.0,440919000.0,220.87718
24978,0.017660307,441439000.0,441584000.0,194.85799
20900,0.017658884,440934000.0,440900000.0,217.03325
16245,0.017654864,440770000.0,432468000.0,202.4733
31403,0.01765159,994210481.0,440989000.0,203.0405
20471,0.017640175,440931000.0,416368000.0,214.75586
32566,0.017632764,1440612000.0,1576850000.0,215.39835
4275,0.01763236,412326873.0,416122800.0,220.75362
23706,0.01762491,441084000.0,576872000.0,212.3577
10311,0.017605634,440055000.0,7530.0,212.12634
16974,0.017598517,440781000.0,416248700.0,206.33351
12422,0.01759528,440574000.0,440787000.0,174.58961
28978,0.017586593,577146000.0,440773000.0,218.7962
7476,0.017562825,412993000.0,440941000.0,228.07767
13181,0.017553464,440604000.0,440952000.0,230.34967
26578,0.017547643,441825000.0,440699000.0,215.11092
15450,0.017547421,440704000.0,1440731000.0,213.2911
766,0.017536113,7236.0,412329433.0,204.41801
2753,0.017532408,14465.0,1440620000.0,195.18788
11423,0.017532302,440298000.0,14648.0,200.11923
7292,0.017529493,412985000.0,440941000.0,227.99951
16965,0.017529206,440781000.0,412549296.0,206.38249
1450,0.01752299,7530.0,987711004.0,194.09247
1465,0.01752185,7530.0,1440620000.0,202.68867
1471,0.01751989,7530.0,1987711003.0,194.09004
1312,0.01751968,7530.0,412326893.0,194.09018
1449,0.017519413,7530.0,987711002.0,194.08784
1459,0.017518485,7530.0,994310142.0,194.08725
15486,0.017501889,440731000.0,412329433.0,237.34416
20271,0.017501691,440920000.0,412329793.0,212.3738
19351,0.017500767,440886000.0,412329793.0,212.3674
20272,0.017499758,440920000.0,412333793.0,212.37585
19352,0.017498814,440886000.0,412333793.0,212.36946
12485,0.017496988,440574000.0,577146000.0,215.4311
11431,0.017494347,440298000.0,412326873.0,220.13426
1029,0.017487956,7252.0,440919000.0,197.33887
2602,0.017485507,14465.0,412328758.0,188.49599
8358,0.017483778,416176700.0,440647000.0,220.24246
11360,0.017477447,440283000.0,441481000.0,220.46776
20028,0.017466953,440900000.0,577145000.0,214.19394
2612,0.017466731,14465.0,412549011.0,188.48311
19889,0.017466241,440900000.0,110060309.0,214.19418
13902,0.017465325,440641000.0,440858000.0,204.22482
11142,0.017455254,440246000.0,440858000.0,194.77554
18376,0.017438572,440821000.0,577319000.0,212.7008
2738,0.017433507,14465.0,987711004.0,187.3865
7926,0.01743219,416122800.0,14465.0,208.46614
2759,0.017430583,14465.0,1987711003.0,187.38333
2600,0.017430453,14465.0,412326893.0,187.38335
2737,0.017430248,14465.0,987711002.0,187.38051
2360,0.017429674,10616.0,553111850.0,200.90906
2747,0.017429236,14465.0,994310142.0,187.37997
946,0.017428827,7252.0,412328758.0,197.8428
11422,0.017428508,440298000.0,14465.0,198.01944
16364,0.017424213,440770000.0,1412460299.0,224.31944
25071,0.017417831,441481000.0,416368000.0,220.38136
956,0.017409084,7252.0,412549011.0,197.83612
9412,0.017408539,431539000.0,412329431.0,205.48305
25154,0.017401475,441481000.0,441233000.0,218.06355
20468,0.017392917,440931000.0,416123900.0,214.731
2509,0.0173802,14419.0,440952000.0,190.49245
18398,0.017376324,440821000.0,1576850000.0,212.70743
20010,0.017375428,440900000.0,441584000.0,197.55016
33371,0.017368373,1441650000.0,440574000.0,222.11317
33125,0.017365076,1440992000.0,7252.0,199.92209
23953,0.017363027,441233000.0,412333795.0,222.36464
25163,0.0173586,441481000.0,441650000.0,208.94887
7927,0.017325902,416122800.0,14648.0,207.3911
16041,0.017324554,440765000.0,412333795.0,224.42693
32282,0.017324302,1440604000.0,440699000.0,221.13844
13514,0.017323101,440617000.0,440699000.0,211.33476
1867,0.017311066,10051.0,412329429.0,202.60225
43,0.017310815,0.0,416122800.0,205.57854
20584,0.017310208,440931000.0,577319000.0,216.0306
19569,0.017308092,440894000.0,440522000.0,218.54572
32869,0.017306825,1440731000.0,440952000.0,237.15642
25705,0.017304376,441650000.0,441098000.0,230.91295
30935,0.017296067,994110144.0,412326873.0,227.41669
23164,0.017277459,441014000.0,987767006.0,217.76668
19194,0.017271282,440885000.0,440125000.0,222.5688
2386,0.017267836,10616.0,1440731000.0,221.83047
20562,0.017263418,440931000.0,441584000.0,197.31079
16239,0.017261637,440770000.0,416368000.0,224.917
23163,0.017259302,441014000.0,987767002.0,217.78217
20378,0.017251434,440920000.0,441584000.0,194.1276
5904,0.017250448,412333793.0,14737.0,233.48198
5720,0.017249655,412329793.0,14737.0,233.48877
4262,0.017245688,412326873.0,412329433.0,227.0032
19458,0.017241599,440886000.0,441584000.0,194.13776
20606,0.017239934,440931000.0,1576850000.0,216.07837
4354,0.017238181,412326873.0,440987000.0,213.91066
9816,0.017238082,432468000.0,440517000.0,217.73926
19914,0.017224671,440900000.0,416052600.0,214.33615
24794,0.017223815,441431000.0,441584000.0,195.27074
23025,0.017222531,441014000.0,412328755.0,217.81602
29563,0.017222192,577319000.0,440989000.0,225.02592
7025,0.017220434,412679210.0,412333795.0,233.0286
15121,0.017219305,440699000.0,412333795.0,224.71663
33611,0.017208986,1576850000.0,440989000.0,225.05754
782,0.017200278,7236.0,416248700.0,212.14983
8389,0.017197652,416176700.0,440919000.0,214.76251
15611,0.017187152,440731000.0,577021000.0,214.17911
21386,0.017184665,440941000.0,416052600.0,221.2061
23026,0.017183786,441014000.0,412328758.0,218.78423
1869,0.01718266,10051.0,412329432.0,202.58575
21153,0.017179495,440935000.0,1440620000.0,217.38155
19109,0.0171748,440871000.0,577146000.0,213.67755
998,0.017171606,7252.0,440647000.0,202.92767
23036,0.017165748,441014000.0,412549011.0,218.80818
20641,0.017165402,440933000.0,412333795.0,222.80333
15336,0.017162023,440704000.0,440517000.0,216.59859
20455,0.017161919,440931000.0,412329793.0,215.73349
20456,0.017160729,440931000.0,412333793.0,215.73361
19919,0.01715367,440900000.0,416368000.0,216.62024
13205,0.017148726,440604000.0,441680000.0,237.76561
31174,0.017146796,994135022.0,440647000.0,220.81696
23769,0.017146636,441098000.0,412333795.0,242.03564
25660,0.01714302,441650000.0,440731000.0,224.10971
21916,0.017142957,440963000.0,352001165.0,218.71184
24014,0.017139478,441233000.0,440787000.0,174.74933
30369,0.01713866,994010101.0,7560.0,202.26505
16949,0.01713813,440781000.0,352002409.0,214.33931
18259,0.017135367,440821000.0,416122800.0,206.44267
22046,0.017126381,440963000.0,553111643.0,235.95503
21500,0.017111178,440941000.0,577145000.0,221.36095
21361,0.017110432,440941000.0,110060309.0,221.36092
23248,0.017108498,441038000.0,440517000.0,221.0747
773,0.017104361,7236.0,412549296.0,212.09537
24810,0.017099947,441431000.0,576872000.0,212.67941
19782,0.017095074,440895000.0,440787000.0,174.6874
10877,0.017094042,440239000.0,352002409.0,222.4163
19187,0.017086769,440885000.0,431539000.0,219.29922
13180,0.017081786,440604000.0,440941000.0,229.00497
7001,0.017077545,412679210.0,7560.0,209.88472
10012,0.017077072,432914000.0,440645000.0,206.38622
10534,0.017076911,440079000.0,416248700.0,202.63928
5942,0.017071022,412333793.0,432914000.0,210.57367
5758,0.017070582,412329793.0,432914000.0,210.57616
16372,0.017070383,440770000.0,1440992000.0,219.92212
42,0.017067878,0.0,416052600.0,212.20392
25146,0.01706643,441481000.0,440987000.0,206.31131
5892,0.017065398,412333793.0,7236.0,228.02638
5708,0.017064823,412329793.0,7236.0,228.0335
25650,0.017063502,441650000.0,440628000.0,216.43616
914,0.017058296,7236.0,1440731000.0,225.50085
31771,0.01704821,1412460299.0,440989000.0,224.82611
16331,0.017038,440770000.0,441650000.0,207.59102
17051,0.017030176,440781000.0,440989000.0,205.53163
30940,0.017019292,994110144.0,412329431.0,222.04726
1976,0.017005833,10051.0,441481000.0,195.7528
1618,0.017003154,7535.0,529695000.0,215.04768
10525,0.016994398,440079000.0,412549296.0,202.69513
33093,0.016981712,1440773000.0,577146000.0,224.0835
7074,0.0169791,412679210.0,440699000.0,223.28044
156,0.016953565,0.0,577145000.0,212.11658
17,0.016952801,0.0,110060309.0,212.11658
20032,0.016951203,440900000.0,577319000.0,218.58144
31205,0.016949695,994135022.0,440919000.0,215.37038
6380,0.016944006,412371206.0,440992000.0,226.55971
16683,0.016930556,440773000.0,440989000.0,220.68906
21975,0.016926637,440963000.0,440648000.0,231.95201
23162,0.016926114,441014000.0,987711004.0,217.6976
12054,0.016925931,440522000.0,440787000.0,175.075
32893,0.016924795,1440731000.0,441680000.0,244.13408
23024,0.016922638,441014000.0,412326893.0,217.70271
23183,0.016922574,441014000.0,1987711003.0,217.70241
23161,0.016922083,441014000.0,987711002.0,217.70612
23171,0.016920948,441014000.0,994310142.0,217.70657
7567,0.016911093,413379250.0,412326873.0,218.25229
19916,0.016909475,440900000.0,416123900.0,216.57886
33,0.016905084,0.0,412333795.0,236.29362
2106,0.016900085,10466.0,440699000.0,221.75488
21099,0.016899023,440935000.0,440989000.0,204.77594
15303,0.016886288,440704000.0,412329793.0,208.24632
15304,0.016886082,440704000.0,412333793.0,208.24586
20054,0.016882371,440900000.0,1576850000.0,218.62886
730,0.01687903,4368.0,1440731000.0,225.76399
9378,0.016878106,431044000.0,1440731000.0,221.62036
19522,0.016868709,440894000.0,224680000.0,218.6246
11436,0.016868005,440298000.0,412329431.0,211.04
9203,0.01686364,431044000.0,4368.0,199.59477
4043,0.016858445,352002409.0,1440773000.0,230.43674
18738,0.016857198,440847000.0,576872000.0,207.2209
4274,0.016857017,412326873.0,416052600.0,228.35786
9484,0.016853666,431539000.0,440846000.0,212.77734
32541,0.016851533,1440612000.0,577146000.0,216.77628
18258,0.01684707,440821000.0,416052600.0,214.63046
17556,0.016846256,440788000.0,440645000.0,208.21739
4407,0.016845357,412326873.0,1440604000.0,222.67166
15586,0.016841423,440731000.0,441233000.0,216.76797
25196,0.016826926,441481000.0,1412460299.0,220.18375
7777,0.016820302,416052600.0,416898000.0,224.15237
17658,0.016813472,440788000.0,1440731000.0,212.74065
26650,0.016812952,441825000.0,576872000.0,205.85854
10428,0.01680791,440055000.0,440992000.0,212.58026
9783,0.01680668,432468000.0,412329793.0,210.56575
9784,0.016805066,432468000.0,412333793.0,210.56738
4388,0.016798487,412326873.0,577145000.0,228.38771
4249,0.016797762,412326873.0,110060309.0,228.38786
28753,0.016789991,577145000.0,416898000.0,224.10388
3177,0.016789945,110060309.0,416898000.0,224.10406
21579,0.016789913,440952000.0,431539000.0,200.03993
29346,0.0167897,577290000.0,440773000.0,221.38692
22025,0.016779102,440963000.0,441098000.0,232.52695
157,0.016772525,0.0,577146000.0,212.72832
21970,0.016768988,440963000.0,440628000.0,218.61337
17212,0.01676769,440786000.0,440846000.0,210.5494
33058,0.016767431,1440773000.0,440987000.0,199.2193
18607,0.016766677,440847000.0,412326873.0,212.45663
18372,0.016763281,440821000.0,577145000.0,214.58446
18233,0.016762534,440821000.0,110060309.0,214.58456
16162,0.016759824,440765000.0,576872000.0,206.20111
32354,0.016726986,1440604000.0,576872000.0,212.14404
30777,0.016721882,994010684.0,416898000.0,216.37941
32930,0.016717358,1440731000.0,1440731000.0,227.18538
26490,0.016700733,441812000.0,1440731000.0,217.04878
13946,0.016695738,440641000.0,529695000.0,204.32295
16922,0.016691824,440780000.0,1440731000.0,205.91129
31303,0.01668616,994210481.0,412326873.0,225.26416
24467,0.016685877,441418000.0,1440773000.0,225.94011
21337,0.016684242,440936000.0,1440620000.0,209.1522
32767,0.016680418,1440731000.0,14648.0,222.42575
17290,0.016677689,440786000.0,1440731000.0,216.00227
20854,0.01667274,440934000.0,440298000.0,218.24593
969,0.016666323,7252.0,416898000.0,203.3116
13336,0.016664822,440612000.0,440770000.0,221.81192
10699,0.016660547,440125000.0,412329429.0,206.4421
19532,0.016655087,440894000.0,412329431.0,230.44775
33060,0.016647616,1440773000.0,440992000.0,219.49506
24738,0.016641075,441431000.0,440699000.0,220.96393
2906,0.016639913,14648.0,529695000.0,205.15395
12701,0.016639758,440590000.0,7252.0,194.88596
18373,0.016633142,440821000.0,577146000.0,214.16699
32766,0.016631769,1440731000.0,14465.0,223.00372
25520,0.01662862,441584000.0,441084000.0,205.83018
5985,0.016622366,412333793.0,440809000.0,223.94035
5801,0.0166216,412329793.0,440809000.0,223.94395
25917,0.016619317,441660000.0,577146000.0,215.64415
12419,0.016617877,440574000.0,440780000.0,220.89153
175,0.016617395,0.0,1440604000.0,210.69627
33327,0.016611777,1441650000.0,412326873.0,226.17099
4258,0.016601855,412326873.0,412328758.0,223.41554
21897,0.016594322,440963000.0,1422.0,218.31064
8053,0.01659142,416122800.0,441680000.0,236.09431
4268,0.016584015,412326873.0,412549011.0,223.42355
10701,0.016573254,440125000.0,412329432.0,206.50507
19619,0.01656662,440894000.0,440936000.0,220.57732
11186,0.016566154,440246000.0,529695000.0,194.97693
18666,0.016563583,440847000.0,440699000.0,216.5554
23688,0.016563172,441084000.0,441481000.0,202.30824
13830,0.016558053,440641000.0,412329433.0,205.28181
13078,0.01655695,440604000.0,14465.0,202.92485
882,0.016553814,7236.0,529695000.0,212.10336
21348,0.016553512,440941000.0,7236.0,221.05557
28529,0.01655174,577021000.0,7560.0,212.22656
31841,0.016538583,1413387561.0,7560.0,211.79375
20914,0.016526038,440934000.0,440987000.0,219.39462
307,0.016521605,1422.0,440989000.0,208.17754
14802,0.016517747,440654000.0,440699000.0,213.62877
2178,0.016517026,10466.0,576872000.0,211.66591
21501,0.016513294,440941000.0,577146000.0,221.35782
26192,0.016509507,441811000.0,440517000.0,218.09335
9952,0.016478071,432914000.0,14737.0,199.98766
24010,0.016466815,441233000.0,440773000.0,218.7655
8029,0.016459698,416122800.0,440952000.0,228.72331
6428,0.016446194,412371206.0,1412460299.0,232.84811
19811,0.016444813,440895000.0,440989000.0,211.18506
33314,0.01644449,1441650000.0,10051.0,210.42273
19697,0.016444251,440895000.0,7560.0,203.57014
16332,0.016442068,440770000.0,441660000.0,207.0799
16352,0.01643879,440770000.0,577319000.0,224.45847
19028,0.016426522,440871000.0,440645000.0,208.05437
13079,0.016416425,440604000.0,14648.0,202.76854
1636,0.016402895,7535.0,987767006.0,199.94638
15102,0.016400617,440699000.0,14465.0,215.79655
13187,0.016386148,440604000.0,440989000.0,207.51117
1635,0.016385103,7535.0,987767002.0,199.94656
16374,0.016384587,440770000.0,1576850000.0,224.47537
33153,0.016380906,1440992000.0,412333795.0,220.38988
2974,0.016380629,14737.0,412329433.0,195.48029
25728,0.01637768,441650000.0,553111850.0,227.36586
3026,0.016371144,14737.0,440699000.0,218.51833
11990,0.016354091,440522000.0,412329433.0,214.57077
1497,0.016344583,7535.0,412328755.0,199.95226
27690,0.016331676,553111643.0,440773000.0,223.55414
12106,0.016329348,440522000.0,529695000.0,212.23817
25257,0.016319891,441524000.0,416898000.0,223.89186
13586,0.01630934,440617000.0,576872000.0,201.52228
10460,0.016299618,440055000.0,577145000.0,217.43102
10321,0.016299,440055000.0,110060309.0,217.43115
5997,0.01629717,412333793.0,440919000.0,223.86845
5813,0.016295528,412329793.0,440919000.0,223.87495
32475,0.016290585,1440612000.0,440780000.0,220.89864
516,0.016289147,1463.0,544117120.0,199.7241
25068,0.016286764,441481000.0,416123900.0,220.8001
12006,0.016284898,440522000.0,416248700.0,210.42194
25836,0.016281737,441660000.0,440645000.0,209.11028
32050,0.016279217,1440045000.0,412371206.0,208.42822
10154,0.016275765,440045000.0,412371206.0,208.42827
7146,0.016266478,412679210.0,576872000.0,214.23613
14874,0.016263196,440654000.0,576872000.0,203.69676
23215,0.016249707,441038000.0,412329793.0,214.55675
23216,0.016247883,441038000.0,412333793.0,214.55879
2937,0.016243657,14648.0,1440620000.0,200.11644
11401,0.016237646,440283000.0,1440620000.0,229.04518
6358,0.016234767,412371206.0,440858000.0,212.15202
4389,0.016233144,412326873.0,577146000.0,228.52908
9411,0.016233122,431539000.0,412329429.0,203.89075
21980,0.016225059,440963000.0,440731000.0,225.76678
15625,0.016211942,440731000.0,994135022.0,216.48663
10509,0.01621148,440079000.0,352002409.0,208.81816
16236,0.016190752,440770000.0,416123900.0,225.32265
14107,0.016186606,440645000.0,440989000.0,217.56442
32868,0.016181786,1440731000.0,440941000.0,235.97575
1379,0.016178438,7530.0,440780000.0,204.04457
23102,0.016173264,441014000.0,440858000.0,213.65755
519,0.016170653,1463.0,553111790.0,202.55397
30635,0.016168954,994010681.0,440780000.0,223.52869
11997,0.016168771,440522000.0,412549296.0,210.52647
517,0.01616667,1463.0,548954200.0,202.55571
26159,0.016161976,441811000.0,412329793.0,210.48524
26160,0.016160732,441811000.0,412333793.0,210.48691
22910,0.016158544,440992000.0,440787000.0,168.98349
9413,0.016153304,431539000.0,412329432.0,203.93933
11033,0.016147949,440239000.0,1440620000.0,219.17361
27741,0.016145486,553111643.0,441680000.0,228.8973
1634,0.01614169,7535.0,987711004.0,199.96155
1655,0.01613833,7535.0,1987711003.0,199.96048
1496,0.016137829,7535.0,412326893.0,199.96124
1633,0.016137255,7535.0,987711002.0,199.95981
1643,0.016136354,7535.0,994310142.0,199.95912
1498,0.016121538,7535.0,412328758.0,202.11746
30538,0.016116546,994010101.0,1440731000.0,219.52682
15602,0.016115474,440731000.0,529695000.0,239.02594
10677,0.016112858,440125000.0,7252.0,195.24098
2924,0.016110476,14648.0,987767006.0,191.22359
1649,0.016108686,7535.0,1440620000.0,207.69525
2667,0.01610666,14465.0,440780000.0,196.66058
1508,0.016106578,7535.0,412549011.0,202.1078
2923,0.016095405,14648.0,987767002.0,191.21141
7487,0.016089447,412993000.0,441043000.0,220.93
8681,0.016070986,416368000.0,412333795.0,222.58508
26388,0.016067805,441812000.0,440645000.0,205.31123
2785,0.016062785,14648.0,412328755.0,191.1865
1132,0.01605351,7523.0,412329431.0,196.15489
33457,0.016052244,1441650000.0,576699000.0,229.47302
10346,0.016052132,440055000.0,416052600.0,217.54768
3586,0.016050972,224733000.0,440773000.0,213.06041
21360,0.01604305,440941000.0,14737.0,228.43172
3098,0.016041404,14737.0,576872000.0,205.6274
10476,0.016033676,440055000.0,1412460299.0,218.34708
7303,0.016020585,412985000.0,441043000.0,221.1196
15103,0.016019411,440699000.0,14648.0,215.5039
5979,0.016016765,412333793.0,440780000.0,225.54468
5795,0.01601536,412329793.0,440780000.0,225.5524
22234,0.016010348,440966000.0,576872000.0,205.1969
16235,0.015999919,440770000.0,416122800.0,217.75609
2202,0.015990417,10466.0,1440731000.0,221.14438
13846,0.01598962,440641000.0,416248700.0,202.9082
11070,0.015980074,440246000.0,412329433.0,197.79599
7571,0.015969548,413379250.0,412329429.0,208.32684
2786,0.015966665,14648.0,412328758.0,192.41249
22476,0.015962036,440987000.0,412329431.0,206.75713
3545,0.015955146,224733000.0,416898000.0,214.64539
2796,0.015949704,14648.0,412549011.0,192.40831
20581,0.015949128,440931000.0,577146000.0,214.80836
20793,0.015945401,440934000.0,1422.0,216.66081
25331,0.015942648,441524000.0,440989000.0,206.90659
20179,0.015935296,440919000.0,440989000.0,221.54948
25204,0.01592868,441481000.0,1440992000.0,215.75883
21468,0.015928382,440941000.0,440992000.0,215.61557
17396,0.015915299,440787000.0,440846000.0,208.83243
13837,0.015912289,440641000.0,412549296.0,202.9641
25184,0.015911693,441481000.0,577319000.0,220.34789
8403,0.015882002,416176700.0,440989000.0,224.2214
8028,0.01587973,416122800.0,440941000.0,228.73976
13644,0.015878664,440628000.0,412329431.0,205.61948
24732,0.015876196,441431000.0,440645000.0,208.13263
7573,0.015866278,413379250.0,412329432.0,208.42787
16098,0.015863806,440765000.0,440773000.0,220.03322
25206,0.015862703,441481000.0,1576850000.0,220.35738
16367,0.015856296,440770000.0,1440604000.0,221.10234
32834,0.015855858,1440731000.0,440699000.0,227.1673
2922,0.015850019,14648.0,987711004.0,191.15855
2943,0.01584725,14648.0,1987711003.0,191.1551
2784,0.015847042,14648.0,412326893.0,191.15486
2921,0.015846714,14648.0,987711002.0,191.15167
2931,0.015845815,14648.0,994310142.0,191.15121
24098,0.015842328,441233000.0,1440731000.0,215.42746
28937,0.01583864,577146000.0,416898000.0,222.9267
25151,0.01582809,441481000.0,441043000.0,237.36444
2990,0.01582356,14737.0,416248700.0,202.73877
14743,0.015822832,440654000.0,412326873.0,215.58109
21471,0.015820226,440941000.0,441043000.0,233.89194
22162,0.015816996,440966000.0,440699000.0,215.72879
33484,0.015813204,1441650000.0,1440992000.0,222.98846
900,0.015812157,7236.0,987767006.0,196.09738
899,0.015795663,7236.0,987767002.0,196.08623
19877,0.015791822,440900000.0,7252.0,199.86461
31308,0.015790533,994210481.0,412329431.0,219.34042
6008,0.015790043,412333793.0,440966000.0,215.69359
5824,0.015789688,412329793.0,440966000.0,215.69653
12648,0.015786378,440584000.0,441481000.0,197.55348
33469,0.015782954,1441650000.0,994010101.0,219.2475
11086,0.015770545,440246000.0,416248700.0,193.86943
10351,0.015770173,440055000.0,416368000.0,220.29356
49,0.015765905,0.0,416898000.0,251.29518
7082,0.0157654,412679210.0,440773000.0,229.68773
9354,0.015765179,431044000.0,576872000.0,216.78435
20429,0.015761465,440931000.0,7252.0,199.14983
761,0.015759978,7236.0,412328755.0,196.06317
31219,0.015759742,994135022.0,440989000.0,224.79309
582,0.015756665,4368.0,412329433.0,195.44894
78,0.015749184,0.0,440647000.0,235.691
2981,0.015747203,14737.0,412549296.0,202.68547
23322,0.015746433,441038000.0,441584000.0,197.0377
33477,0.015744563,1441650000.0,1413387561.0,219.14859
16314,0.015741004,440770000.0,440987000.0,205.56271
13532,0.015731432,440617000.0,440846000.0,233.38408
12874,0.015728256,440590000.0,1440731000.0,215.11217
18347,0.015725333,440821000.0,441341000.0,206.39655
598,0.015719526,4368.0,416248700.0,202.34378
388,0.015718708,1463.0,352001165.0,197.99228
32939,0.015717808,1440773000.0,4368.0,227.43999
30393,0.015717262,994010101.0,412333795.0,224.4051
31865,0.015711606,1413387561.0,412333795.0,225.62302
29473,0.015709348,577319000.0,412333795.0,225.93463
15499,0.0156962,440731000.0,416122800.0,221.94937
1797,0.015694985,7560.0,441680000.0,205.34166
33416,0.015693776,1441650000.0,440933000.0,224.66016
11077,0.015693372,440246000.0,412549296.0,193.93184
207,0.015689747,1422.0,412326873.0,210.74283
26660,0.015685456,441825000.0,987767006.0,215.54808
33521,0.015683262,1576850000.0,412333795.0,225.94159
7869,0.015674666,416052600.0,441680000.0,231.10843
17194,0.01567376,440786000.0,440699000.0,217.60966
26659,0.01566959,441825000.0,987767002.0,215.55957
7644,0.015668739,413379250.0,440846000.0,217.88017
762,0.01566807,7236.0,412328758.0,197.39287
25067,0.015658703,441481000.0,416122800.0,212.21552
19617,0.015654279,440894000.0,440934000.0,216.6062
31681,0.015653646,1412460299.0,412333795.0,225.5494
8129,0.015653478,416123900.0,412333795.0,222.47699
